Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,asin,text,title,location_and_date,verified,rating
Face Mask,DERMADOCTOR,Kakadu C™ Amethyst Clay Detox Mask,58,4.6,"Kaolin, Bentonite, Magnesium Aluminum Silicate, Mica, Titanium Dioxide, Tetrahexyldecyl Ascorbate, Lactic Acid, Epigallocatechin Gallatyl Glucoside, Malic Acid, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Vanilla Planifolia Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Tasmannia Lanceolata Fruit Extract, Syzygium Leuhmanii Fruit Extract, Kunzea Pomifera Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantifolia (Lime) Peel Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Rosa Canina Seed Powder, Cocos Nucifera (Coconut) Oil, Allantoin, Squalane, Polysorbate 60, Montmorillonite, Propyl Gallate, Alcohol Denat., Microcrystalline Cellulose, Cellulose Gum, Chondrus Crispus (Carrageenan), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Taurate Copolymer, Gallyl Glucoside, Sodium Phytate, Dehydroacetic Acid, Benzyl Alcohol, Ferric Ferrocyanide, Iron Oxide.",0,0,0,0,0,B00RORUNQI,The cost of the product is not worth the cost. There are honestly better quality products for half of the price,Not worth the hype for the cost,"Reviewed in the United States on August 15, 2018",TRUE,3
Face Mask,DERMADOCTOR,Kakadu C™ Amethyst Clay Detox Mask,58,4.6,"Kaolin, Bentonite, Magnesium Aluminum Silicate, Mica, Titanium Dioxide, Tetrahexyldecyl Ascorbate, Lactic Acid, Epigallocatechin Gallatyl Glucoside, Malic Acid, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Vanilla Planifolia Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Tasmannia Lanceolata Fruit Extract, Syzygium Leuhmanii Fruit Extract, Kunzea Pomifera Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantifolia (Lime) Peel Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Rosa Canina Seed Powder, Cocos Nucifera (Coconut) Oil, Allantoin, Squalane, Polysorbate 60, Montmorillonite, Propyl Gallate, Alcohol Denat., Microcrystalline Cellulose, Cellulose Gum, Chondrus Crispus (Carrageenan), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Taurate Copolymer, Gallyl Glucoside, Sodium Phytate, Dehydroacetic Acid, Benzyl Alcohol, Ferric Ferrocyanide, Iron Oxide.",0,0,0,0,0,B00RORUNQI,Great STUFF!!!,Great,"Reviewed in the United States on January 30, 2020",TRUE,5
Face Mask,DERMADOCTOR,Kakadu C™ Amethyst Clay Detox Mask,58,4.6,"Kaolin, Bentonite, Magnesium Aluminum Silicate, Mica, Titanium Dioxide, Tetrahexyldecyl Ascorbate, Lactic Acid, Epigallocatechin Gallatyl Glucoside, Malic Acid, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Vanilla Planifolia Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Tasmannia Lanceolata Fruit Extract, Syzygium Leuhmanii Fruit Extract, Kunzea Pomifera Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantifolia (Lime) Peel Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Rosa Canina Seed Powder, Cocos Nucifera (Coconut) Oil, Allantoin, Squalane, Polysorbate 60, Montmorillonite, Propyl Gallate, Alcohol Denat., Microcrystalline Cellulose, Cellulose Gum, Chondrus Crispus (Carrageenan), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Taurate Copolymer, Gallyl Glucoside, Sodium Phytate, Dehydroacetic Acid, Benzyl Alcohol, Ferric Ferrocyanide, Iron Oxide.",0,0,0,0,0,B00RORUNQI,"I like it -- I haven't noticed a huge improvement, but I probably don't use it enough",Good,"Reviewed in the United States on May 5, 2015",TRUE,4
Face Mask,DERMADOCTOR,Kakadu C™ Amethyst Clay Detox Mask,58,4.6,"Kaolin, Bentonite, Magnesium Aluminum Silicate, Mica, Titanium Dioxide, Tetrahexyldecyl Ascorbate, Lactic Acid, Epigallocatechin Gallatyl Glucoside, Malic Acid, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract, Vanilla Planifolia Fruit Extract, Prunus Armeniaca (Apricot) Fruit Extract, Mangifera Indica (Mango) Fruit Extract, Tasmannia Lanceolata Fruit Extract, Syzygium Leuhmanii Fruit Extract, Kunzea Pomifera Fruit Extract, Citrus Grandis (Grapefruit) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantifolia (Lime) Peel Extract, Aniba Rosaeodora (Rosewood) Wood Extract, Rosa Canina Seed Powder, Cocos Nucifera (Coconut) Oil, Allantoin, Squalane, Polysorbate 60, Montmorillonite, Propyl Gallate, Alcohol Denat., Microcrystalline Cellulose, Cellulose Gum, Chondrus Crispus (Carrageenan), Hydroxyethyl Acrylate/Sodium Acryloyldimethyl, Taurate Copolymer, Gallyl Glucoside, Sodium Phytate, Dehydroacetic Acid, Benzyl Alcohol, Ferric Ferrocyanide, Iron Oxide.",0,0,0,0,0,B00RORUNQI,I like this mask :)  It goes on smooth and my skin feels smooth afterwards :),Four Stars,"Reviewed in the United States on March 21, 2015",TRUE,4
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,"I have used this product for about a year and it is really good. I get good results and sit well on my eyes as part of my daily regime.However, when I ordered from Amazon the product arrived in a plastic bag with no safety seal. I opened the container and it was only half full (like some of it was missing), so I ordered a replacement thinking there was an error, but the replacement arrived the same way.The product inside is correct as it feels and smells exactly like the one I got from Sephora, but that one came in a legit cardboard box with plastic wrap that I had to take off to get to the container. All the labels and descriptions are exactly the same as the other one I had.",Good product but packaging is off (the product is correct),"Reviewed in the United States on July 17, 2023",TRUE,4
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,I can see a brightness under my eyes when I use this,Pricey but worth it,"Reviewed in the United States on September 30, 2023",TRUE,5
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,I have used this for several years and like the way my skin has stayed moisturized with less wrinkles.  I am 68 years old.,Great eye concentrated moisturizer for eye area!,"Reviewed in the United States on August 13, 2023",TRUE,5
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,Would give 5 stars if it wasn’t so expensive,Love hate relationship,"Reviewed in the United States on March 15, 2023",TRUE,4
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,"I used a full container, which lasted several months of twice daily usage. The cream feels nice, is not overly thick or oily, and is easy to work into the skin. I never noticed any staining on my pillowcases. Unfortunately I never noticed any impact to the skin around my eyes so I won’t be buying a second dose.",Lasts forever but no noticeable impact,"Reviewed in the United States on May 13, 2021",TRUE,3
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,"This product is not cheap, but well worth it. I'm, well lets just say old, and it moisturizes around my eyes, and smooths out wrinkles. It only take a small dab on the end of my finger tip and covers both eyes. For me it last about 2 and half months.",This stuff really works!,"Reviewed in the United States on February 28, 2021",TRUE,5
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,"A fantastic product for puffy tired eyes. Before applying morning and night I use InstaNatural vitamin C serum which nicely fades my dark circles. I scarcely wear makeup under my eyes now. I look 10 years younger according to my harshest critiques, my daughters. Ha!  I apply a light layer of emu oil on my face instead of lotion to give it a healthy dewey look. No makeup required.  I'm 48.",A fantastic product for puffy tired eyes,"Reviewed in the United States on March 22, 2015",TRUE,5
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,"after trying so many other products, this is still the best eye cream for me, with combination skin and some dark circles. non greasy and can be used day/night. It does brighten  and mositurize the skin area aorund the eyes. this is my 2nd purchase and am happy with it",this is still the best eye cream for me,"Reviewed in the United States on December 1, 2015",TRUE,5
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,It's a good cream though I haven't seen better results than cheaper creams such as Burt Bees. I've been using it for about 3-4 weeks.,Good cream but ...,"Reviewed in the United States on December 5, 2014",TRUE,4
Eye cream,FRESH,Black Tea Firming and De-Puffing Eye Cream,68,4,"Squalane, Propylene Glycol Dicaprylate/Dicaprate, Caprylic/Capric Triglyceride, Methyl Methacrylate Crosspolymer, Pentylene Glycol, Steareth-21, Cetyl Alcohol, Stearyl Alcohol, Limnanthes Alba (Meadowfoam) Seed Oil, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Avena Sativa (Oat) Kernel Extract, Morinda Citrifolia Fruit Juice, Saccharomyces Cerevisiae Extract, Litchi Chinensis Seed Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Acacia Senegal Gum, Adenosine, Sodium Hyaluronate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Tocopherol, Hydrogenated Palm Kernel Glycerides, Glyceryl Hydroxystearate, Steareth-2, Stearalkonium Hectorite, Sodium Polyacrylate, Dimethicone, Silica, Propylene Carbonate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Maltodextrin, Tromethamine, Hydrogenated Palm Glycerides, Ci 77891 (Titanium Dioxide), Biosaccharide Gum-2, Caramel, Hydroxyethylcellulose, Algin, Bht, Sodium Citrate, Tin Oxide, Citric Acid, Potassium Sorbate, Serine, Biotin, Linalool, Phenoxyethanol.",1,1,1,1,1,B00HMTFEI0,This stuff stunk.did not work a waste of money,Don't get it,"Reviewed in the United States on October 10, 2020",TRUE,5
Eye cream,CLINIQUE,All About Eyes™ Rich,32,4.2,"Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Polyglyceryl-3 Beeswax, Polybutene, Sucrose, Cetyl Esters, Polymethyl Methacrylate, Isostearyl Neopentanoate, Cetearyl Glucoside, Tocopheryl Acetate, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peg-100 Stearate, Coleus Barbatus Extract, Betula Alba (Birch) Extract, Polysilicone-11, Methyl Glucose Sesquistearate, Camellia Sinensis (Green Tea) Leaf Extract, Salvia Officinalis (Sage) Leaf, Glyceryl Polymethacrylate, Yeast Extract/Faex/Extrait De Levure, Gentiana Lutea (Gentian) Root Extract, Stearic Acid, Milk Protein/Lactis Proteinum/Proteine Du Lait, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Palmitoyl Oligopeptide, Squalane, Magnesium Ascorbyl Phosphate, Cholesterol, Caffeine, Peg-8, Phytosphingosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Dimethicone, Isomerized Linoleic Acid, Linoleic Acid, Sodium Hyaluronate, 1, 2 Hexanediol, Decarboxy Carnosine Hcl, Potassium Sulfate, Caprylyl Glycol, Disodium Edta, Sodium Dehydroacetate, Yellow 5 (Ci 19140), Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)",1,1,1,1,1,B002SPYL7S,"It’s good for sensitive eyes or contact lens wearers. Slot of other eye creams irritate my eyes. Also, when wearing makeup on top of it my mascara and eyeliner doesn’t transfer under my eyes. I like the all sbout eyes rich formula.",Good for contact lens wearers,"Reviewed in the United States on October 23, 2023",TRUE,5
Eye cream,CLINIQUE,All About Eyes™ Rich,32,4.2,"Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Polyglyceryl-3 Beeswax, Polybutene, Sucrose, Cetyl Esters, Polymethyl Methacrylate, Isostearyl Neopentanoate, Cetearyl Glucoside, Tocopheryl Acetate, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peg-100 Stearate, Coleus Barbatus Extract, Betula Alba (Birch) Extract, Polysilicone-11, Methyl Glucose Sesquistearate, Camellia Sinensis (Green Tea) Leaf Extract, Salvia Officinalis (Sage) Leaf, Glyceryl Polymethacrylate, Yeast Extract/Faex/Extrait De Levure, Gentiana Lutea (Gentian) Root Extract, Stearic Acid, Milk Protein/Lactis Proteinum/Proteine Du Lait, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Palmitoyl Oligopeptide, Squalane, Magnesium Ascorbyl Phosphate, Cholesterol, Caffeine, Peg-8, Phytosphingosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Dimethicone, Isomerized Linoleic Acid, Linoleic Acid, Sodium Hyaluronate, 1, 2 Hexanediol, Decarboxy Carnosine Hcl, Potassium Sulfate, Caprylyl Glycol, Disodium Edta, Sodium Dehydroacetate, Yellow 5 (Ci 19140), Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)",1,1,1,1,1,B002SPYL7S,"I’ve never used Clinique before buying on Amazon, so I can’t answer any “authenticity “ questions.  I can tell you that it is a rich, and pleasant smelling cream that addresses fine lines and puffiness effectively and this jar LASTS!!! Inexpensive for a lovely eye cream that lasts at least 3 months!",Definitely a value!,"Reviewed in the United States on August 27, 2023",TRUE,5
Eye cream,CLINIQUE,All About Eyes™ Rich,32,4.2,"Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Polyglyceryl-3 Beeswax, Polybutene, Sucrose, Cetyl Esters, Polymethyl Methacrylate, Isostearyl Neopentanoate, Cetearyl Glucoside, Tocopheryl Acetate, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peg-100 Stearate, Coleus Barbatus Extract, Betula Alba (Birch) Extract, Polysilicone-11, Methyl Glucose Sesquistearate, Camellia Sinensis (Green Tea) Leaf Extract, Salvia Officinalis (Sage) Leaf, Glyceryl Polymethacrylate, Yeast Extract/Faex/Extrait De Levure, Gentiana Lutea (Gentian) Root Extract, Stearic Acid, Milk Protein/Lactis Proteinum/Proteine Du Lait, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Palmitoyl Oligopeptide, Squalane, Magnesium Ascorbyl Phosphate, Cholesterol, Caffeine, Peg-8, Phytosphingosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Dimethicone, Isomerized Linoleic Acid, Linoleic Acid, Sodium Hyaluronate, 1, 2 Hexanediol, Decarboxy Carnosine Hcl, Potassium Sulfate, Caprylyl Glycol, Disodium Edta, Sodium Dehydroacetate, Yellow 5 (Ci 19140), Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)",1,1,1,1,1,B002SPYL7S,I love the way my eyes look after I’ve used this.,Great Ingredients,"Reviewed in the United States on July 5, 2023",TRUE,4
Eye cream,CLINIQUE,All About Eyes™ Rich,32,4.2,"Butyrospermum Parkii (Shea Butter), Cetearyl Alcohol, Hydrogenated Polyisobutene, Phenyl Trimethicone, Polyglyceryl-3 Beeswax, Polybutene, Sucrose, Cetyl Esters, Polymethyl Methacrylate, Isostearyl Neopentanoate, Cetearyl Glucoside, Tocopheryl Acetate, Triticum Vulgare (Wheat) Germ Extract, Hordeum Vulgare (Barley) Extract/Extrait D'Orge, Sigesbeckia Orientalis (St. Paul'S Wort) Extract, Peg-100 Stearate, Coleus Barbatus Extract, Betula Alba (Birch) Extract, Polysilicone-11, Methyl Glucose Sesquistearate, Camellia Sinensis (Green Tea) Leaf Extract, Salvia Officinalis (Sage) Leaf, Glyceryl Polymethacrylate, Yeast Extract/Faex/Extrait De Levure, Gentiana Lutea (Gentian) Root Extract, Stearic Acid, Milk Protein/Lactis Proteinum/Proteine Du Lait, Whey Protein/Lactis Protein/Proteine Du Petit-Lait, Palmitoyl Oligopeptide, Squalane, Magnesium Ascorbyl Phosphate, Cholesterol, Caffeine, Peg-8, Phytosphingosine, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Aminomethyl Propanol, Dimethicone, Isomerized Linoleic Acid, Linoleic Acid, Sodium Hyaluronate, 1, 2 Hexanediol, Decarboxy Carnosine Hcl, Potassium Sulfate, Caprylyl Glycol, Disodium Edta, Sodium Dehydroacetate, Yellow 5 (Ci 19140), Mica, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891)",1,1,1,1,1,B002SPYL7S,"Excellent product! Hydrates face, I use every day!",Can use every day!,"Reviewed in the United States on July 9, 2023",TRUE,5
